id,sku,sku_normalized,vendor_sku,source_vendor,product_code,name,description,features,brand,category,subcategory,msrp,original_retail,cost,map_price,has_map_policy,ad_policy,dropship_fee,stock_quantity,warehouse_wi,warehouse_ny,warehouse_tx,warehouse_nv,warehouse_nc,in_stock,weight,height_in,length_in,width_in,uom,upc,country_of_origin,hazardous_code,truck_only,no_ship_ca,pfas,harmonized_us,image_url,image_urls,fitment_year_start,fitment_year_end,fitment_year_ranges,fitment_hd_families,fitment_hd_models,fitment_hd_codes,fitment_other_makes,is_harley_fitment,is_universal,in_oldbook,in_fatbook,drag_part,closeout,is_active,is_discontinued,oem_part_number,brand_code,enrichment_sku,oldbook_page,fatbook_page,part_add_date,slug,created_at,updated_at
100332,01042905,01042905,01042905,PU,A,Ram-X Helmet - Diamond Black - Small,Ram-X Helmet - Diamond Black - Small,"{""Features intermediate oval shape which fits the majority of head shapes in the North American markets"",""The Variable Axis System (VAS) pivot cover is smaller and lower, yielding more area above the cover and with a shell that is smoother along the Snell test line in the temple area, increasing the helmet's ability to glance off objects during an impact"",""Features VAS-Z shield system, with a lower pivot point that allows the shell to be smoother in the temple area, improving the helmet's ability to slide more smoothly should it contact the ground or obstacles"",""The lower pivot position is possible due to the dual-pivot assembly, creating the VAS, allowing the shield to function where a single pivot could not"",""Features one-piece, multi-density EPS liner"",""Z Resin combines several resins with different characteristics and bonds to the many layers and materials of the shell more securely using less resin, improving shell strength as well as reducing weight"",""Pro Shade System adapts to many light conditions without sacrificing helmet impact absorption performance and allows air to pass through even at high speed"",""Glasses Compatible — Removable foam in the top of the earcup allows the arms of glasses to easily slide into the helmet"",""Earcups are easy to remove form the helmet and have removable covers for easy washing and access"",""VAS-Z shield accepts VAS-Z Pinlock® lens"",""Includes Pinlock®-120 fog resistant lens""}",ARAI HELMETS,,,769.95,719.95,523.57,,f,t,9.75,3,0,0,0,3,0,t,4.700,11.000,14.000,11.500,EA,685311167965,JP,,f,f,N,6506.10.3030,http://asset.lemansnet.com/z/L0EvQy83L0FDNzg1NTU5LTI2NDYtNDVBMi04MEEzLTkyMzVFMThBMjAyNywvRS8wL0MvRTBDODI3MjctMEJDNy00NzdFLUIxNUEtMjZBNjIwRTUxNkU1,{http://asset.lemansnet.com/z/L0EvQy83L0FDNzg1NTU5LTI2NDYtNDVBMi04MEEzLTkyMzVFMThBMjAyNywvRS8wL0MvRTBDODI3MjctMEJDNy00NzdFLUIxNUEtMjZBNjIwRTUxNkU1},,,,,,,,f,f,f,f,f,f,t,f,0104-2905,GCWC,0104-2905,0,0,2022-09-06,ram-x-helmet-diamond-black-small-01042905,2026-04-10 12:48:20.423353+00,2026-04-10 12:48:20.423353+00
32265,12250857,12250857,520RRXMLJ/G,WPS,,LINK CONNECTING RIVET EK 520RRX,LINK CONNECTING RIVET EK 520RRX,,EK,Tire & Wheel,,6.67,,4.40,4.40,f,f,,38,0,0,0,0,0,t,0.100,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,link-connecting-rivet-ek-520rrx-12250857,2026-04-10 12:47:44.691933+00,2026-04-10 12:47:44.691933+00
47556,20101574,20101574,TRIKEKIT1S,WPS,,TAILLIGHT PROBEAM LED TRIGLIDE LOW PROFILE SMOKE,TAILLIGHT PROBEAM LED TRIGLIDE LOW PROFILE SMOKE,,CUSTOM DYNAMICS,Illumination,,399.95,,280.00,280.00,f,f,,24,0,0,0,0,0,t,2.170,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,taillight-probeam-led-triglide-low-profile-smoke-20101574,2026-04-10 12:47:51.22436+00,2026-04-10 12:47:51.22436+00
98223,010117450,010117450,,PU,A,Jackal Satin Helmet,Jackal Satin Helmet,"{""Chin vent design improves interior airflow and reduces shield fogging"",""Aerodynamic shell design creates a quiet and stable ride"",""Intake and exhaust vents engineered for ultimate temperature regulation"",""Drop down sun visor makes the helmet versatile in all lighting conditions"",""Scratch resistant, polycarbonate anti-fog pink shield"",""Fully removable, polyester moisture wicking liner and cheek pads"",""Dual density EPS foam"",""Injection molded polycarbonate shell"",""Built-in speaker pockets for communication systems"",""Intermediate-oval helmet fit"",""Includes Clear shield and RST Pink shield""}",Z1R,,,169.95,159.95,102.00,,f,t,9.75,20,20,15,20,20,20,t,5.700,11.000,15.750,11.750,EA,,VN,,f,f,N,6506.10.6030,http://asset.lemansnet.com/z/L0IvNy8xL0I3MTk1QkFFLUI0NTItNEY4Mi05MzQzLUQ0RUNEOTFGMUFBMywvRi8xLzMvRjEzMzBEQTItNDAxMS00NDg2LUIxM0ItMDBEQjAzN0EzODI0LC8xL0MvMC8xQzA1RjI4Ni0xQzUyLTQ3RjgtQjFENC0zRDVEMkM0NjI0NjksL0EvNi9CL0E2QkZFMjgwLTAwNjgtNEE3QS04QjNGLTNGNUVCNzU2NEI1Rg==,{http://asset.lemansnet.com/z/L0IvNy8xL0I3MTk1QkFFLUI0NTItNEY4Mi05MzQzLUQ0RUNEOTFGMUFBMywvRi8xLzMvRjEzMzBEQTItNDAxMS00NDg2LUIxM0ItMDBEQjAzN0EzODI0LC8xL0MvMC8xQzA1RjI4Ni0xQzUyLTQ3RjgtQjFENC0zRDVEMkM0NjI0NjksL0EvNi9CL0E2QkZFMjgwLTAwNjgtNEE3QS04QjNGLTNGNUVCNzU2NEI1Rg==},,,,,,,,f,f,f,f,f,f,t,f,0101-17450,,0101-17450,0,0,2024-02-19,jackal-satin-helmet-010117450,2026-04-10 12:48:18.913112+00,2026-04-10 12:48:18.913112+00
93715,75-3264L,753264L,,WPS,,EXO-T520 Full-Face Helmet,"ScorpionEXO® continues to set the standard when it comes to Value in a motorcycle helmet and the EXO-T520 is the latest example.  A lightweight, low-profile, and extremely comfortable helmet that's perfect for both city commutes and long-distance touring. The aggressive, aerodynamic shape and unique AirFit® inflation system combines to reduce drag and lift, while the EXO-T520’s dual homologated (DOT & ECE) Advanced Polycarbonate shell and Multi-Density EPS provide the energy displacement and protection you need.   The EXO-T520’s Anti-Fog coated Everclear® outer face shield provides shatter and scratch resistance while, internally, the integrated SpeedView® Sun Visor will help block the sun when you need it. 6 adjustable intake vents and integrated rear exhaust vents align perfectly with internal channels, keeping you cool when temperatures rise, and warm when temperatures drop","{""<ul><li>DOT-218 /ECE Certified</li><li>Advanced Polycarbonate shell</li><li>Dual Density EPS</li><li>Aero-Tuned Ventilation</li><li>Dual Position Mouth Vent</li><li>Ellip-Tec™ II Ratchet System</li><li>Everclear® No-Fog Faceshield</li><li>Breath Deflector</li><li>AirFit® Inflation System</li><li>Everclear® SpeedView® Drop Down Sun-Visor</li><li>KwikWick® 'C' Comfort Liner</li><li>KwikFit®</li><li>Communication System Speaker Pockets</li><li>Emergency Release System</li><li>Aero Skirt</li><li>3 Shell Sizes</li><li>5 Year Warranty</li></ul>""}",SCORPION EXO,Helmets,,244.95,,159.22,,f,f,,0,0,0,0,0,0,f,4.800,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/cf37-669830b495ac4.jpeg,"{http://cdn.wpsstatic.com/images/full/cf37-669830b495ac4.jpeg,http://cdn.wpsstatic.com/images/full/861c-669830b48543c.jpeg}",,,,,,,,f,f,f,f,f,f,t,f,,,,,,,exo-t520-full-face-helmet-75-3264l,2026-04-10 12:48:13.566201+00,2026-04-10 12:48:13.566201+00
129375,28206245,28206245,,PU,A,Upstate Canvas CE™ Jacket,Upstate Canvas CE™ Jacket,"{""The clean and minimal styling of the Upstate Canvas CE™ jacket lends to its casual appearance, while the relaxed fit provides all-day riding comfort"",""The Upstate Canvas CE™ is ideal for the urban rider, constructed of durable 400D polyester and cotton stretch canvas chassis"",""The abrasion-resistant overlays are paired with removable D3O® elbow, shoulder, and back impact protectors because it's better to have it and not need it than to need it and not have it"",""YKK® zippers"",""Zipper vents at cuffs and chest""}",ICON,,,200.00,200.00,130.00,,f,t,9.75,10,1,0,2,5,2,t,4.630,4.650,25.940,14.610,EA,,VN,,f,f,N,6211.33.5058,http://asset.lemansnet.com/z/LzMvMi83LzMyNzYwQzI5LUM5QTYtNEFERi04NjBDLTdCRjBDRUQyMERDNiwvMS84LzUvMTg1ODFDODktQzcxMy00N0RBLTg0OUYtQkFCRTQ2RkQ2MkQy,{http://asset.lemansnet.com/z/LzMvMi83LzMyNzYwQzI5LUM5QTYtNEFERi04NjBDLTdCRjBDRUQyMERDNiwvMS84LzUvMTg1ODFDODktQzcxMy00N0RBLTg0OUYtQkFCRTQ2RkQ2MkQy},,,,,,,,f,f,f,f,f,f,t,f,2820-6245,,2820-6245,0,0,2022-06-08,upstate-canvas-ce-jacket-28206245,2026-04-10 12:48:35.325431+00,2026-04-10 12:48:35.325431+00
25013,10112756,10112756,34017,WPS,,FILTER AIR & CAGE MULE,FILTER AIR & CAGE MULE,,NO TOIL,Air Filters,,51.95,,34.20,34.20,f,f,,24,0,0,0,0,0,t,0.300,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,filter-air-cage-mule-10112756,2026-04-10 12:47:41.629054+00,2026-04-10 12:47:41.629054+00
101166,01300669,01300669,,PU,A,Drifter/Jimmy/Saturn Helmet Three-Snap Bubble Shield,Drifter/Jimmy/Saturn Helmet Three-Snap Bubble Shield,"{""Designed for Saturn, Jimmy and Drifter helmets and fits a 3-snap visor configuration"",""Stationary shield (does not flip up)"",""Injection-molded polycarbonate bubble shields""}",Z1R,,,16.95,22.95,10.90,,f,t,9.75,20,20,20,0,0,20,t,0.300,5.000,11.500,9.010,EA,,CN,,f,f,Y,3926.90.9985,http://asset.lemansnet.com/z/LzUvMC8xLzUwMUVBOTBFLUMwRkEtNEFCNy1BNEVDLTREQjE5NEI4QURFRQ==,{http://asset.lemansnet.com/z/LzUvMC8xLzUwMUVBOTBFLUMwRkEtNEFCNy1BNEVDLTREQjE5NEI4QURFRQ==},,,,,,,,f,f,f,f,f,f,t,f,0130-0669,,0130-0669,0,0,2016-10-06,drifter-jimmy-saturn-helmet-three-snap-bubble-shield-01300669,2026-04-10 12:48:21.050155+00,2026-04-10 12:48:21.050155+00
90217,75-22133X,7522133X,,WPS,,EXO-AT960 Modular Helmet,"The EXO-AT960 Modular Helmet has evolved from one of the most popular Adventure Motorcycle helmets on the market; the EXO-AT950. Maintaining its high value (in addition to U.S. DOT Certification), ScorpionEXO has now added the latest ECE 22.06 Safety Rating, which requires a wider range of testing than the previous 22.05 certification. The EXO-AT960 can be used as a full face ADV helmet with external peak visor attached, or the peak visor can be removed for a more aerodynamic touring helmet. The oversized eye port is extremely wide for greater peripheral vision and downward visibility, and the modular chin bar can be conveniently flipped up. The internal drop down Speedview® sun-visor allows you to adjust to changing lighting conditions throughout the day. Additionally, the no-fog Everclear® face shield can be removed and you can use the EXO- AT960 with goggles for off-road use. Three shell sizes made of Advanced LG® Polycarbonate and dual density EPS, result in a helmet that is light weight, strong, and protective. And for those who need to stay connected, the EXO-AT960 was specifically designed to integrate with the new EXO-COM® BlueTooth® Communicator Kit while the large speaker pockets also make it compatible with many other com systems in the market.","{""<ul><li>Shell Construction</li><li>Advanced LG® Polycarbonate Shell developed and engineered, by Scorpion EXO to be lightweight, strong and maximize impact displacement</li><li>CAD-refined aerodynamics result in a streamlined profile and balanced footprint, minimizing both lift and turbulence for a smoother, quieter, and more stable ride</li><li>Advanced multi-layer EPS provides superior energy absorption</li><li>Strategically placed channels throughout the EPS foam provide increased airflow</li><li>Equipped with U.S. DOT Certification and the ECE 22.06 Safety standard, which requires a wider range of testing than the previous 22.05 certification</li><li>Comfort</li><li>Aero-tuned ventilation system features one large intake vent on top, forcing cool air in while exhaust vents maximize movement of hot air out of the helmet</li><li>Dual Position mouth vent allows the 1st position to act as a defroster and 2nd position acts as defroster & ventilation (closeable from the inside)</li><li>Scorpion EXO’s face shield system pulls the shield securely against the eye port, ensuring a proper seal</li><li>KwikWick® C moisture wicking liner fabric keeps you cool and dry in warm weather, and warm in cool weather. Liner is easily removable and washable</li><li>KwikFit® 3D sculpted cheek pads accommodate most eyeglasses</li><li>Vision</li><li>EverClear® Faceshield offers state-of-the-art fog-free technology. Anti-Scratch hardened coating. 95% UV-A & UV-B protection. (Pinlock® face shields sold seperately)</li><li>Retractable interchangeable Speedview® drop down sun-visor. Choose the up or down position with an easy-sliding mechanism. Also features our exclusive EverClear® anti-fog coating on both surfaces</li><li>Wide eye port allows for greater peripheral vision and downward visibility. When the faceshield is removed the eye port accommodates most sizes and brands of goggles. (Eyeport is 11cm Tall)</li><li>Versatility</li><li>External peak visor can be easily removed to improve the aerodynamics for long distance touring</li><li>Seamlessly integrates with the EXO-COM® Communicator Kit or your favorite BlueTooth® system</li><li>Easy-use Flip-up Chin Bar features a single lever release which allows the chin bar to be raised or lowered with either hand</li><li>Block off plates included for use when visor is not on helmet</li><li>Included breath deflector and aero skirt (chin curtain) helps reduce wind noise</li></ul>""}",SCORPION EXO,Helmets,,314.95,,204.72,,f,f,,0,0,0,0,0,0,f,5.800,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/453f-6698300e748b7.jpeg,"{http://cdn.wpsstatic.com/images/full/453f-6698300e748b7.jpeg,http://cdn.wpsstatic.com/images/full/9ab4-6698300e971c0.jpeg,http://cdn.wpsstatic.com/images/full/72ac-6698300e9d575.jpeg,http://cdn.wpsstatic.com/images/full/c2c5-6698300e8b1e0.jpeg,http://cdn.wpsstatic.com/images/full/c1fd-6698300e8e625.jpeg,http://cdn.wpsstatic.com/images/full/dacf-6698300eb2a4e.jpeg,http://cdn.wpsstatic.com/images/full/4e0f-6698300e85ca3.jpeg,http://cdn.wpsstatic.com/images/full/62d5-6698300e899f8.jpeg,http://cdn.wpsstatic.com/images/full/0061-6698300e8fdb4.jpeg,http://cdn.wpsstatic.com/images/full/5637-6698300e9642f.jpeg,http://cdn.wpsstatic.com/images/full/a9b2-6698300e72caf.jpeg,http://cdn.wpsstatic.com/images/full/8834-6698300e7eee9.jpeg,http://cdn.wpsstatic.com/images/full/5a8a-6698300e83fd2.jpeg,http://cdn.wpsstatic.com/images/full/9cb4-6698300eb71b2.jpeg}",,,,,,,,f,f,f,f,f,f,t,f,,,,,,,exo-at960-modular-helmet-75-22133x,2026-04-10 12:48:11.207451+00,2026-04-10 12:48:11.207451+00
25534,10114608,10114608,481067,WPS,,AIR FILTER YAMAHA,AIR FILTER YAMAHA,,ALL BALLS,Air Filters,,26.42,,17.20,17.20,f,f,,74,0,0,0,0,0,t,0.100,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,air-filter-yamaha-10114608,2026-04-10 12:47:41.838125+00,2026-04-10 12:47:41.838125+00
44321,18103089,18103089,15252BU,WPS,,EXHAUST LV10 GROM BLK,EXHAUST LV10 GROM BLK,,LEOVINCE,Exhaust,,407.95,,281.50,281.50,f,f,,66,0,0,0,0,0,t,7.700,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,exhaust-lv10-grom-blk-18103089,2026-04-10 12:47:49.782446+00,2026-04-10 12:47:49.782446+00
107511,05100744,05100744,ES8208,PU,A,Sidestand Foot - Moto Guzzi - Stelvio,Sidestand Foot - Moto Guzzi - Stelvio,"{""Specific support in aluminum and stainless steel to widen the surface support area of the original side stand"",""GIVI bike specific mounting solutions are designed and manufactured around new factory OEM vehicles. If you have installed any OEM accessories or aftermarket products, these may impede the installation of our GIVI products.""}",GIVI,,,67.00,61.00,46.90,,f,t,9.75,9,9,0,0,0,0,t,0.420,1.260,7.360,6.810,EA,,IT,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzEvQy9FLzFDRTRERDkwLUI2ODQtNEVCQi1BQ0ZDLTlGNDJGMjM3RDAzMA==,{http://asset.lemansnet.com/z/LzEvQy9FLzFDRTRERDkwLUI2ODQtNEVCQi1BQ0ZDLTlGNDJGMjM3RDAzMA==},,,,,,,,f,f,f,f,f,f,t,f,ES8208,KMVS,0510-0744,0,0,2025-05-02,sidestand-foot-moto-guzzi-stelvio-05100744,2026-04-10 12:48:24.046655+00,2026-04-10 12:48:24.046655+00
52495,22010292,22010292,12060M,WPS,,DASH PANEL CARBON FIBER MATTE W/O LOGO 2022-23 FXLRS/FXLRST,DASH PANEL CARBON FIBER MATTE W/O LOGO 2022-23 FXLRS/FXLRST,,SLYFOX,Intake/Carb/Fuel System,,300.00,,175.50,175.50,f,f,,40,0,0,0,0,0,t,1.500,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,dash-panel-carbon-fiber-matte-w-o-logo-2022-23-fxlrs-fxlrst-22010292,2026-04-10 12:47:53.146197+00,2026-04-10 12:47:53.146197+00
2711,1011-5086,10115086,1011-5086,WPS,,Replacement Air Filter - Polaris,OEM-Style cellulose air filters,"{""<ul><li>OEM-Style cellulose air filters</li><li>OEM-level protection without the cost</li><li>Developed by All Balls Racing to be a direct OEM replacement</li></ul>""}",All Balls,Air Filters,,37.08,,,,f,f,,0,0,0,0,0,0,f,1.950,,,,,,CN,,f,f,,,http://asset.lemansnet.com/z/LzgvRi9CLzhGQjU5RDQxLUM2MUUtNDQwNy1BMENGLTlGNTlGRjA5RjcyOCwvMy9ELzkvM0Q5OEJDMjYtQjBCNS00QzhGLTgxNzYtQ0M1MDg3NzcwNkIzLC9CL0EvNy9CQTdBODUwRC1DODBFLTRDMDgtQkI0MS05RTc2RUJBQjU1MkM=,{http://asset.lemansnet.com/z/LzgvRi9CLzhGQjU5RDQxLUM2MUUtNDQwNy1BMENGLTlGNTlGRjA5RjcyOCwvMy9ELzkvM0Q5OEJDMjYtQjBCNS00QzhGLTgxNzYtQ0M1MDg3NzcwNkIzLC9CL0EvNy9CQTdBODUwRC1DODBFLTRDMDgtQkI0MS05RTc2RUJBQjU1MkM=},,,,,,,,f,f,f,f,f,f,t,f,48-1097,,,,,,replacement-air-filter-polaris-1011-5086,2026-04-10 12:47:30.37138+00,2026-04-10 12:47:30.37138+00
91574,750-04204,75004204,,WPS,,Raked Triple Trees,,"{""<ul><li>HHI Raked Triple Trees have a smooth top design, hiding the fork tube and neck stem bolts for a true custom, show stopping look.</li><li>The unique design utilizes hidden clamp bushings in the lower tree and a double ended insert threaded into the top of each fork tube to provide a clean, positive method of assembly.</li><li>The 1-1/2\"" thick billet features large rounded radius edges, with no ball mills or logos, for a smooth clean look.</li><li>Lower trees are machined and predrilled to accept a variety of optional internal fork stop kits.</li><li>Fatboy / Heritage trees are designed to accept the original tin covers, headlight or Nacelle.</li><li>Kits do not come with extended fork covers nor are they required for trees listed below.</li><li>Precision CNC machined from 6061 T-6 Billet Aluminum</li><li>Available in Chrome or Black, in 4 or 6 degree rakes.</li><li>Made in the USA</li></ul>""}",HAWG HALTERS INC,Steering,,797.96,,279.85,,f,f,,0,0,0,0,0,0,f,14.000,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/1e7e-63766e10d82ef.png,{http://cdn.wpsstatic.com/images/full/1e7e-63766e10d82ef.png},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,raked-triple-trees-750-04204,2026-04-10 12:48:12.288405+00,2026-04-10 12:48:12.288405+00
110521,06100844,06100844,08003B,PU,E,Front Brake Master Cylinder Cover - Joker - Black,Front Brake Master Cylinder Cover - Joker - Black,"{""Replace that stock cast cover and add some billet style to your stock master cylinder assembly"",""Fully CNC-machined from 6061-T6 with styling that gives your bike a road-racer look"",""Socket head hardware is included"",""Made in the USA""}",JOKER MACHINE,,,65.95,54.95,46.17,,f,f,9.75,0,0,0,0,0,0,f,0.150,0.590,6.400,6.400,EA,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/LzQvMS82LzQxNjAwQzU2LUQ3QjItNDk5Qi1CNzY1LUJBQjEzOEVEOURFMw==,{http://asset.lemansnet.com/z/LzQvMS82LzQxNjAwQzU2LUQ3QjItNDk5Qi1CNzY1LUJBQjEzOEVEOURFMw==},,,,,,,,f,f,f,t,t,f,t,f,08-003B,FHRF,0610-0844,0,1584,2014-07-09,front-brake-master-cylinder-cover-joker-black-06100844,2026-04-10 12:48:25.48178+00,2026-04-10 12:48:25.48178+00
47461,20101414,20101414,PBTLINTNWR,WPS,,TAILLIGHT W/TS NOWDW RED,TAILLIGHT W/TS NOWDW RED,,CUSTOM DYNAMICS,Illumination,,199.95,,140.00,140.00,f,f,,8,0,0,0,0,0,t,0.350,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,taillight-w-ts-nowdw-red-20101414,2026-04-10 12:47:51.015568+00,2026-04-10 12:47:51.015568+00
55826,258132,258132,258132,WPS,,MRKRLHT MINLGSTLK CAR CLR,MRKRLHT MINLGSTLK CAR CLR,,K&S TECHNOLOGIES,Tire & Wheel,,35.95,,23.20,23.20,f,f,,28,0,0,0,0,0,t,0.250,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,mrkrlht-minlgstlk-car-clr-258132,2026-04-10 12:47:54.74938+00,2026-04-10 12:47:54.74938+00
36659,14040472,14040472,119832,WPS,,FENDER RR ATC200E RED,FENDER RR ATC200E RED,,MAIER,Body,,358.95,,250.80,250.80,f,f,,28,0,0,0,0,0,t,5.600,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,fender-rr-atc200e-red-14040472,2026-04-10 12:47:46.681037+00,2026-04-10 12:47:46.681037+00
56775,30266,30266,30266,WPS,,IN-TANK PICK UP FILTER,IN-TANK PICK UP FILTER,,WSM,Tire & Wheel,,4.95,,3.20,3.20,f,f,,0,0,0,0,0,0,f,0.040,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,in-tank-pick-up-filter-30266,2026-04-10 12:47:55.257961+00,2026-04-10 12:47:55.257961+00
128213,27020227,27020227,6503919S,PU,A,Nucleon KR-Celli Back Protection Insert,Nucleon KR-Celli Back Protection Insert,"{""Super lightweight back protector insert in three waist-to-shoulder dimensions to cover all body sizes"",""Triple segmented back shell plate is constructed from a high-performance polymeric material blend for optimized flexibility and excellent weight saving properties"",""Structural design from center towards the outside provides the perfect balance between force dispersion and energy absorption"",""Unique cell microstructure designed for advanced energy absorption, adaptivity, maximum breathability and air-flow"",""Ergonomic protection plate contours to the natural curve of the back ensuring optimum fit while riding"",""Horizontal flexion grooves for an adaptive fit in different riding position"",""Soft comfortable airmesh on the body side of the protector offers maximum breathability and rider comfort""}",ALPINESTARS,,,69.95,54.95,49.00,,f,t,9.75,20,20,13,20,13,18,t,0.650,1.790,18.500,8.800,EA,8033637179216,CN,,f,f,N,9506.99.6080,http://asset.lemansnet.com/z/LzgvNi9ELzg2RDVEMTZGLThDN0MtNDgwRS05M0QwLTk0MTUwQzlCRDEwQQ==,{http://asset.lemansnet.com/z/LzgvNi9ELzg2RDVEMTZGLThDN0MtNDgwRS05M0QwLTk0MTUwQzlCRDEwQQ==},,,,,,,,f,f,f,f,f,f,t,f,6503919S,,2702-0227,0,0,2018-01-18,nucleon-kr-celli-back-protection-insert-27020227,2026-04-10 12:48:34.415507+00,2026-04-10 12:48:34.415507+00
46069,18610900,18610900,CPP/906250,WPS,,WRAP EXH ORG 2X50,WRAP EXH ORG 2X50,,CYCLE PERFORMANCE PROD.,Tire & Wheel,,115.95,,80.90,80.90,f,f,,2,0,0,0,0,0,t,1.500,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,wrap-exh-org-2x50-18610900,2026-04-10 12:47:50.608881+00,2026-04-10 12:47:50.608881+00
72705,R33752012,R33752012,33752012GP,WPS,,RENTHAL SPRKT KAW 520 12T,RENTHAL SPRKT KAW 520 12T,,RENTHAL,Tire & Wheel,,37.95,,24.67,24.67,f,f,,0,0,0,0,0,0,f,1.880,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,renthal-sprkt-kaw-520-12t-r33752012,2026-04-10 12:48:02.037179+00,2026-04-10 12:48:02.037179+00
134221,33020887,33020887,,PU,A,Women's Reflective Gloves,Women's Reflective Gloves,"{""Premium full-grain perforated leather palm and breathable soft shell back hand"",""Reflective print on backhand to increase nighttime visibility"",""Out-seam palm construction for added comfort"",""Slim fit, pre-curved finger design for efficient gripping"",""Low profile cuff strap adjustment to fine tune fit""}",Z1R,,,34.95,34.95,22.70,,f,t,9.75,20,20,0,0,0,20,t,0.250,1.250,12.200,5.800,EA,,PK,,f,f,N,6216.00.5820,http://asset.lemansnet.com/z/LzIvRi82LzJGNkRFMkQ4LTM3RDQtNEY4OS1COTFELUEyMEFENjQ4RkJBOSwvQS9BL0YvQUFGRUU0MTctRDM0Ri00RjZCLThCNDItNDBGMzYxRTY5RjMx,{http://asset.lemansnet.com/z/LzIvRi82LzJGNkRFMkQ4LTM3RDQtNEY4OS1COTFELUEyMEFENjQ4RkJBOSwvQS9BL0YvQUFGRUU0MTctRDM0Ri00RjZCLThCNDItNDBGMzYxRTY5RjMx},,,,,{Slim},,,t,f,f,f,f,f,t,f,3302-0887,,3302-0887,0,0,2021-10-07,women-s-reflective-gloves-33020887,2026-04-10 12:48:38.51127+00,2026-04-10 12:48:38.51127+00
72684,R25752012,R25752012,25752012GP,WPS,,RENTHAL SPRKT YAM 520 12T,RENTHAL SPRKT YAM 520 12T,,RENTHAL,Tire & Wheel,,37.95,,24.67,24.67,f,f,,14,0,0,0,0,0,t,0.240,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,renthal-sprkt-yam-520-12t-r25752012,2026-04-10 12:48:02.037179+00,2026-04-10 12:48:02.037179+00
134757,34010747,34010747,22201211040,PU,A,Supertech R Vented Boots,Supertech R Vented Boots,"{""Sole constructed using a lightweight rubber compound for excellent grip on the pegs"",""Separate, internally updated bio-mechanical inner bootie made by 3D mesh material for greater structure, thus improving rider comfort"",""Synthetic microfiber panel on medial side for enhanced abrasion resistance and improved feeling when in contact with the bike"",""Thermoplastic Polyurethane (TPU) shifter for increased protection on lower medial side"",""Inner bootie is equipped with a new external toe area with a soft TPU reinforcement for superior impact protection and additional ankle padding for greater protection and stability during natural movement of the foot"",""Replaceable co-injected TPU/aluminum toe slider with an easy screw system that protects the toe area against abrasion resistance"",""Replaceable heel plate slider design offers increased sliding performance and protection in the case of crash"",""TPU shin plate has been redesigned for greater impact absorption performance, thus improving abrasion resistance in a key area"",""Replaceable shin slider for additional abrasion resistance"",""TPU stretch panel design with zip for an easier entry and exit and a closer, more optimized fit"",""Hook and loop closure secures the puller zip remains in position"",""Micro adjustable ratchet closure on top of boot for an optimized fit"",""Main upper material constructed using microfiber with a dedicated laser perforation zone for optimum breathability and abrasion resistance, while also delivering high levels of flexibility"",""Front flex area for improved impact abrasion while also ensuring the natural front and back"",""Front flex area increases ventilation and airflow for additional breathability"",""Redesigned rear bellow in stretch microfiber for improved natural front and back movement"",""Redesigned top gaiter in microfiber material with TPU over injection for enhanced prehensility""}",ALPINESTARS,,,649.95,549.95,487.50,,f,t,9.75,0,0,0,0,0,0,f,5.850,5.250,17.750,13.750,PR,8059175376603,VN,,f,f,N,6402.91.4010,http://asset.lemansnet.com/z/LzMvMi9CLzMyQjBGQjBFLTlBMEMtNDYxRC05OTE4LTE1RTdEQzdBQ0Y4RA==,{http://asset.lemansnet.com/z/LzMvMi9CLzMyQjBGQjBFLTlBMEMtNDYxRC05OTE4LTE1RTdEQzdBQ0Y4RA==},,,,,,,,f,f,f,f,f,f,t,f,2220121-10-40,,3401-0747,0,0,2020-07-23,supertech-r-vented-boots-34010747,2026-04-10 12:48:38.848163+00,2026-04-10 12:48:38.848163+00
